symbol,entry_time,partial_time,direction,adx_start,adx_partial,vol_start,vol_partial,time_to_partial_hours,ema_dist_ratio,outcome
BTCUSD,2025-10-01 01:00:00,2025-10-01 11:00:00,BUY,30.39048066195598,34.920974602065904,2.879823098472881,4.050447825106536,10.0,5.742855139151876,1
BTCUSD,2025-10-02 01:00:00,2025-10-02 03:00:00,BUY,53.05458666198257,56.02365166856344,3.7361390132689163,3.9112235855963164,2.0,7.495472177749822,1
BTCUSD,2025-10-03 01:00:00,2025-10-03 18:00:00,BUY,54.18697142519576,29.11853909103147,3.488100192440003,3.2112688645929914,17.0,10.17922174484584,1
BTCUSD,2025-10-04 01:00:00,2025-10-05 07:00:00,BUY,33.66661646907483,29.982583880409173,3.172191629449721,4.1335542712384745,30.0,9.235838909328121,0
BTCUSD,2025-10-05 02:00:00,2025-10-05 05:00:00,BUY,21.970152797050616,24.45616472702747,2.255703351113312,3.455749137713976,3.0,19.049379178953373,1
BTCUSD,2025-10-06 05:00:00,2025-10-06 20:00:00,BUY,18.956874688406195,27.402584781206155,5.129709129771603,2.8383635743701485,15.0,9.801037750152119,0
BTCUSD,2025-10-08 19:00:00,2025-10-08 21:00:00,BUY,20.534232294187436,20.122745988496725,3.4971847336715634,4.009510177881317,2.0,3.631208945902263,0
BTCUSD,2025-10-09 21:00:00,2025-10-10 18:00:00,SELL,21.360780022862546,18.69473910526966,5.1075131878701745,4.942329633070789,21.0,2.26414746333237,1
BTCUSD,2025-10-10 06:00:00,2025-10-10 18:00:00,SELL,21.91478363969705,18.69473910526966,4.988200233666221,4.942329633070789,12.0,2.4862465956140665,1
BTCUSD,2025-10-11 01:00:00,2025-10-16 18:00:00,SELL,33.617215288713176,30.570306361496332,5.474811528184995,5.255553104155996,137.0,3.1451535672892095,0
BTCUSD,2025-10-14 06:00:00,2025-10-14 09:00:00,SELL,21.127876481388174,26.002306865203,4.298480205078848,4.244665422774883,3.0,6.252703774696659,0
BTCUSD,2025-10-15 08:00:00,2025-10-16 12:00:00,SELL,25.372267513584443,25.0664295572377,4.533550727211037,3.672635937481116,28.0,3.9428515926783914,1
BTCUSD,2025-10-16 01:00:00,2025-10-16 18:00:00,SELL,26.08933632706387,30.570306361496332,2.52918701040359,5.255553104155996,17.0,6.648317484441888,1
BTCUSD,2025-10-17 01:00:00,2025-10-17 11:00:00,SELL,42.816930494605074,49.31430075367415,5.899253503037375,6.458882243121272,10.0,7.362342591419485,0
BTCUSD,2025-10-21 05:00:00,2025-10-21 07:00:00,SELL,21.687823788224012,24.317292079541037,4.055195078592459,3.7073009015652385,2.0,4.049601641644074,0
BTCUSD,2025-10-22 17:00:00,2025-10-23 00:00:00,SELL,23.034607276622978,22.59062483598975,9.059800399203148,4.566166285737366,7.0,4.081865788691496,0
BTCUSD,2025-10-23 19:00:00,2025-10-24 15:00:00,BUY,20.92753994121035,32.718731973035176,3.7559417136457807,3.3456870283846505,20.0,1.9240813991503958,0
BTCUSD,2025-10-24 02:00:00,2025-10-24 15:00:00,BUY,25.443688825639946,32.718731973035176,4.297063319966248,3.3456870283846505,13.0,1.7694671931705892,0
BTCUSD,2025-10-25 01:00:00,2025-10-26 12:00:00,BUY,22.288070845741043,23.20120370063715,2.750125392867837,1.9036127424006541,35.0,3.2014380364432626,1
BTCUSD,2025-10-26 02:00:00,2025-10-26 12:00:00,BUY,22.921104390497412,23.20120370063715,1.6185524294133928,1.9036127424006541,10.0,6.903870483248004,1
BTCUSD,2025-10-27 01:00:00,2025-10-27 01:00:00,BUY,43.457437514802926,44.44743728288532,2.249493098064335,2.98392538756649,0.0,7.599980500720476,0
BTCUSD,2025-10-29 19:00:00,2025-10-29 21:00:00,SELL,27.21924413318799,31.91175059990457,4.032360776607569,4.431884451610519,2.0,2.7991482265898395,0
BTCUSD,2025-10-30 01:00:00,2025-10-30 07:00:00,SELL,36.32458517057078,44.785278215584505,4.071686201050188,6.008259055050431,6.0,4.044730247320745,0
BTCUSD,2025-10-31 05:00:00,2025-11-03 08:00:00,SELL,47.57785536268687,22.386842105667583,7.587834622322029,3.841396728073012,75.0,3.2486679535300356,1
BTCUSD,2025-11-03 06:00:00,2025-11-03 17:00:00,SELL,16.082526964317292,28.988451120694556,3.8369274039444297,5.53358431508519,11.0,7.995604530905966,1
BTCUSD,2025-11-04 01:00:00,2025-11-04 11:00:00,SELL,30.022833117219452,38.23415624442401,6.34744852652168,7.84276304134039,10.0,5.474768106948182,1
BTCUSD,2025-11-06 12:00:00,2025-11-06 18:00:00,SELL,16.219262446961693,21.940891312651505,3.699305351601136,4.658397051250914,6.0,9.202870750865701,0
BTCUSD,2025-11-07 06:00:00,2025-11-07 14:00:00,SELL,31.41328753210806,32.307254047178574,5.146940053166825,5.157653479925149,8.0,6.064811767236916,0
BTCUSD,2025-11-09 21:00:00,2025-11-10 02:00:00,BUY,26.536892596700056,37.30812818022131,3.4075663701138175,4.329084527299043,5.0,2.931024856338904,0
BTCUSD,2025-11-10 01:00:00,2025-11-10 03:00:00,BUY,33.720895929943936,39.3662142267702,3.487612237028207,4.576687570152781,2.0,1.7010469363338878,0
BTCUSD,2025-11-11 10:00:00,2025-11-11 22:00:00,SELL,23.02277667304049,29.002122208548393,5.120561490368543,3.9003685420418353,12.0,2.537854507756926,0
BTCUSD,2025-11-13 08:00:00,2025-11-13 18:00:00,SELL,32.78614083864776,25.86335148437499,5.676320886205307,5.112515701958897,10.0,4.330130120065516,1
BTCUSD,2025-11-14 01:00:00,2025-11-14 06:00:00,SELL,37.43300196043961,36.91515622223938,6.388557524176067,7.0473338302925495,5.0,5.1807562218263925,1
BTCUSD,2025-11-15 01:00:00,2025-11-17 21:00:00,SELL,44.597928681156496,22.0979503606297,6.85350553750089,6.717607260486155,68.0,5.614660073299101,1
BTCUSD,2025-11-16 05:00:00,2025-11-16 17:00:00,SELL,24.987155386657264,22.988471755362497,3.67006799021087,3.9884558336200056,12.0,10.30200874014908,0
BTCUSD,2025-11-17 02:00:00,2025-11-17 21:00:00,SELL,24.84634201815865,22.0979503606297,4.292142291856215,6.717607260486155,19.0,7.677643948344651,1
BTCUSD,2025-11-18 01:00:00,2025-11-18 06:00:00,SELL,27.142178835571716,38.5786455084132,6.462830087433356,6.032735390314685,5.0,7.862530535265164,0
BTCUSD,2025-11-19 07:00:00,2025-11-19 19:00:00,SELL,20.74219589260023,23.740566515637138,5.793690112562648,6.002085343387443,12.0,7.593345914480778,0
BTCUSD,2025-11-20 02:00:00,2025-11-20 18:00:00,SELL,24.391707266476114,19.43068322500878,7.124811814655295,7.423628715583591,16.0,7.50634543668584,1
BTCUSD,2025-11-21 01:00:00,2025-11-21 09:00:00,SELL,30.384007120007603,40.71783198172216,7.751889945956508,8.824220228393681,8.0,9.098713111156048,1
BTCUSD,2025-11-26 20:00:00,2025-11-27 04:00:00,BUY,21.590036167597926,29.039957238928572,6.457797231543449,6.160453011329098,8.0,3.3805626187539595,0
BTCUSD,2025-11-27 01:00:00,2025-11-28 15:00:00,BUY,25.696796980751333,16.8028394183971,6.1758856403670315,3.6843182493110933,38.0,3.535816230129745,0
BTCUSD,2025-11-28 01:00:00,2025-11-28 15:00:00,BUY,31.756519559990323,16.8028394183971,2.804879476220722,3.6843182493110933,14.0,6.22242673048516,0
BTCUSD,2025-11-30 01:00:00,2025-11-30 15:00:00,BUY,21.081487782119023,19.02680530061589,2.3084848275295498,2.57467020382814,14.0,4.738585871087477,0
BTCUSD,2025-11-30 02:00:00,2025-11-30 15:00:00,BUY,21.818656905394306,19.02680530061589,2.3303735473321354,2.57467020382814,13.0,4.678075943630241,0
BTCUSD,2025-12-01 03:00:00,2025-12-01 14:00:00,SELL,19.610515532612013,43.47982511364797,8.053149852869417,8.241311051310689,11.0,6.474188242815106,0
BTCUSD,2025-12-02 17:00:00,2025-12-02 17:00:00,BUY,21.308936903415827,23.867852321322438,5.981180842490252,5.672244018885135,0.0,2.681506599171613,1
BTCUSD,2025-12-03 02:00:00,2025-12-03 08:00:00,BUY,34.44613240688466,38.21224994376287,6.33064396931128,6.550874722278072,6.0,4.161441405663666,0
BTCUSD,2025-12-05 16:00:00,2025-12-05 18:00:00,SELL,29.856776166688835,33.53240397430127,4.637289516545481,5.0147339599555965,2.0,3.691029114415337,0
BTCUSD,2025-12-06 07:00:00,2025-12-07 16:00:00,SELL,40.424746758584,35.76586457820038,5.377121858114864,3.2596122389828848,33.0,3.0629264097526785,0
BTCUSD,2025-12-07 02:00:00,2025-12-07 16:00:00,SELL,39.59303053279932,35.76586457820038,5.282656401390862,3.2596122389828848,14.0,4.838648118802256,0
BTCUSD,2025-12-08 02:00:00,2025-12-09 17:00:00,BUY,27.836724292061213,18.20941972312769,6.272103158504864,6.265457010014931,39.0,2.4855684390211894,0
BTCUSD,2025-12-09 18:00:00,2025-12-09 18:00:00,BUY,18.20941972312769,20.871880141127,6.265457010014931,6.921690898875669,0.0,5.538500687429605,0
BTCUSD,2025-12-10 03:00:00,2025-12-10 22:00:00,BUY,25.59520499575032,17.776243323762944,7.358734671725543,3.7271884606842534,19.0,1.5531606509950335,0
BTCUSD,2025-12-11 23:00:00,2025-12-11 23:00:00,BUY,19.42606631735947,21.188683182557746,4.497305779393285,5.144020746329842,0.0,2.8679618359224976,0
BTCUSD,2025-12-12 18:00:00,2025-12-14 22:00:00,SELL,21.3435769465969,51.71559352486607,7.481868948362292,1.8521597747640426,52.0,3.6627148942624044,0
BTCUSD,2025-12-13 01:00:00,2025-12-14 13:00:00,SELL,28.912261465273954,30.950263422908762,6.354159686462526,1.5779632915237587,36.0,2.4369392487315498,1
BTCUSD,2025-12-14 06:00:00,2025-12-14 13:00:00,SELL,27.824727204017524,30.950263422908762,1.0436406216231526,1.5779632915237587,7.0,6.567164567518335,1
BTCUSD,2025-12-15 04:00:00,2025-12-15 17:00:00,SELL,57.729954989214534,31.170783713381198,2.8165747387705937,4.71390933666314,13.0,5.797440446542176,1
BTCUSD,2025-12-20 01:00:00,2025-12-22 14:00:00,BUY,28.410297562712493,25.834565959556027,4.8179253920647325,3.2012818172699835,61.0,2.5148855223670536,0
BTCUSD,2025-12-21 21:00:00,2025-12-22 02:00:00,BUY,17.377697316062008,15.75291854828028,3.0811703958635324,3.222775943816451,5.0,0.9037201996732107,0
BTCUSD,2025-12-22 03:00:00,2025-12-22 10:00:00,BUY,15.75291854828028,18.896713884387605,3.222775943816451,3.144643561719095,7.0,2.1767466006668297,0
BTCUSD,2025-12-23 05:00:00,2025-12-24 16:00:00,SELL,20.591501248659615,22.864098244886456,3.7679025340710908,3.9900138903830524,35.0,1.7744879228788495,0
BTCUSD,2025-12-24 15:00:00,2025-12-24 16:00:00,SELL,23.70908594991891,22.864098244886456,4.295753651928214,3.9900138903830524,1.0,2.952681791903196,0
BTCUSD,2025-12-29 02:00:00,2025-12-29 04:00:00,BUY,20.78418813287692,27.219230635916173,1.045935446592929,2.062998251281467,2.0,5.557462578291793,1
BTCUSD,2025-12-30 12:00:00,2025-12-30 16:00:00,BUY,23.14738535192657,21.482130304995888,2.1570701241231705,2.5492966660951577,4.0,2.7435043626179736,0
BTCUSD,2026-01-01 22:00:00,2026-01-02 05:00:00,BUY,16.224856525542613,28.62542654345068,1.4673743635318373,1.7143692685693968,7.0,4.297600381380949,1
BTCUSD,2026-01-02 01:00:00,2026-01-02 11:00:00,BUY,20.746056616360782,37.81022525087651,1.560819318634071,1.947629802296988,10.0,5.978898858611217,0
BTCUSD,2026-01-03 01:00:00,2026-01-05 02:00:00,BUY,34.12697156298409,36.16721683981783,3.2866845353183565,2.5615061107857118,49.0,4.4299886282748036,1
BTCUSD,2026-01-04 02:00:00,2026-01-04 02:00:00,BUY,22.42676237672539,25.378158131213606,1.6357731822838544,2.1742722957572815,0.0,10.883427602942886,1
BTCUSD,2026-01-05 01:00:00,2026-01-05 02:00:00,BUY,35.86780356232053,36.16721683981783,2.2255338607569617,2.5615061107857118,1.0,11.646353800349647,1
BTCUSD,2026-01-06 10:00:00,2026-01-06 16:00:00,BUY,30.937666610653167,25.16498521646037,3.141730843469881,2.6496090740954528,6.0,7.437296631000333,0
BTCUSD,2026-01-07 21:00:00,2026-01-08 16:00:00,SELL,24.345246118266083,48.479202997492585,4.5443083761454295,3.662030693388178,19.0,1.7399308369688087,0
BTCUSD,2026-01-08 05:00:00,2026-01-08 16:00:00,SELL,33.188458270686084,48.479202997492585,3.1826514734685265,3.662030693388178,11.0,1.6267849651216446,0
BTCUSD,2026-01-12 04:00:00,2026-01-12 05:00:00,BUY,15.655700843561556,20.696621238704182,1.8627970226250885,2.7328721388797814,1.0,2.3415597304133122,0
BTCUSD,2026-01-13 01:00:00,2026-01-13 16:00:00,BUY,18.640352773266198,21.788390769982115,4.485789556458009,3.5307968117942274,15.0,2.2549667666914988,1
BTCUSD,2026-01-14 01:00:00,2026-01-14 22:00:00,BUY,41.501881688229176,57.884020484967024,4.605156430386388,5.494860795321716,21.0,7.006784743756687,0
BTCUSD,2026-01-19 02:00:00,2026-01-19 02:00:00,SELL,20.07804445011995,23.92534010010368,4.1006595159337875,4.539966418089686,0.0,4.599385227947997,1
BTCUSD,2026-01-20 01:00:00,2026-01-20 07:00:00,SELL,28.6681712568629,35.04462201974729,4.7670458335803305,2.3306079639289696,6.0,7.173026442775177,1
BTCUSD,2026-01-21 06:00:00,2026-01-21 19:00:00,SELL,55.01586487842323,35.61387169210531,3.884597147680737,7.686219251867786,13.0,6.159193200152794,0
BTCUSD,2026-01-24 03:00:00,2026-01-25 18:00:00,SELL,17.840968209788407,45.738686814729455,3.5468731325388227,1.8705358883649963,39.0,3.8990179820690436,0
BTCUSD,2026-01-25 02:00:00,2026-01-25 08:00:00,SELL,22.969892248771387,34.64127106730398,1.049161405866891,1.0330374449970856,6.0,13.320964709401334,1
BTCUSD,2026-01-29 02:00:00,2026-01-29 16:00:00,SELL,18.291957826643593,25.942681535385432,3.755438716868592,4.004739739266481,14.0,3.3761132139818977,1
BTCUSD,2026-01-30 01:00:00,2026-01-30 03:00:00,SELL,47.26209578514795,51.658120953294755,6.721765040638077,7.692040129949209,2.0,7.768327502185186,0
BTCUSD,2026-01-31 11:00:00,2026-01-31 17:00:00,SELL,40.20276564331134,44.545772507381365,4.040132338722112,5.875753823649053,6.0,12.665032313091181,1
BTCUSD,2026-02-01 02:00:00,2026-02-02 05:00:00,SELL,59.50551546928204,51.28613608303543,6.942226765598427,5.860070940225652,27.0,6.686859269435295,0
BTCUSD,2026-02-02 01:00:00,2026-02-02 05:00:00,SELL,55.47436995286072,51.28613608303543,5.165254741464144,5.860070940225652,4.0,9.478079646953733,0
BTCUSD,2026-02-03 14:00:00,2026-02-03 19:00:00,SELL,20.834895030200656,29.34368724241108,6.079765281433398,8.661714450563315,5.0,11.632924014416766,1
BTCUSD,2026-02-04 01:00:00,2026-02-04 19:00:00,SELL,36.68817331045696,39.13240670456266,11.956238420606738,10.37221545685748,18.0,7.186230205088088,1
BTCUSD,2026-02-05 01:00:00,2026-02-05 14:00:00,SELL,46.246899363444705,57.613746739555786,7.413709040205873,7.850828494349701,13.0,8.63487387750683,1
BTCUSD,2026-02-09 11:00:00,2026-02-11 06:00:00,SELL,25.03019207799355,22.34808859127272,6.05903810680234,5.997829331893372,43.0,5.768215441925573,1
BTCUSD,2026-02-10 06:00:00,2026-02-11 08:00:00,SELL,15.102958824605604,26.11360869485742,6.2354135480727635,6.008183462303755,26.0,6.088304457973268,0
BTCUSD,2026-02-11 01:00:00,2026-02-11 08:00:00,SELL,21.00868327762247,26.11360869485742,6.272958117254849,6.008183462303755,7.0,6.91165395121491,0
BTCUSD,2026-02-12 08:00:00,2026-02-12 20:00:00,SELL,19.761180234251412,19.443930412060723,6.132940149630071,6.5123848933539925,12.0,6.758212271701436,0
BTCUSD,2026-02-14 11:00:00,2026-02-14 13:00:00,BUY,39.177259908380044,43.936364176544195,3.8771584081772503,4.427890973281696,2.0,2.7998243959410556,0
BTCUSD,2026-02-15 02:00:00,2026-02-15 10:00:00,BUY,48.47602722517901,49.505327210678665,4.123143454094998,4.520620315661578,8.0,1.6029490191601359,0
NZDUSD,2025-03-27 06:00:00,2025-03-28 06:00:00,SELL,24.654745503736823,17.4525522851887,0.9179028814239963,0.9508329858929492,24.0,2.899793525501313,1
NZDUSD,2025-03-28 01:00:00,2025-03-28 06:00:00,SELL,15.360196526205286,17.4525522851887,1.0544500365977483,0.9508329858929492,5.0,3.1911174500107125,0
NZDUSD,2025-03-31 01:00:00,2025-03-31 15:00:00,SELL,17.966307518806488,24.32778954881351,0.88149824805551,1.1495713497345303,14.0,7.023545044338379,1
NZDUSD,2025-04-01 08:00:00,2025-04-01 10:00:00,SELL,30.777493368630275,27.441771534367348,1.2403117142842532,1.1610381950303146,2.0,6.20320683009514,0
NZDUSD,2025-04-02 06:00:00,2025-04-02 12:00:00,BUY,24.671187051241677,34.70268216314485,1.3932321878745133,1.1863584884093776,6.0,2.616264080701693,0
NZDUSD,2025-04-03 06:00:00,2025-04-03 11:00:00,BUY,32.20033732944546,36.14984722523546,1.3409090556610033,1.9876675755546536,5.0,3.4362041717184155,0
NZDUSD,2025-04-04 07:00:00,2025-04-04 10:00:00,SELL,33.5340558111163,34.62624183240502,2.6052285064001874,2.5937596697088576,3.0,2.794259784455879,1
NZDUSD,2025-04-07 01:00:00,2025-04-09 03:00:00,SELL,55.337624099509334,24.451043570804053,2.405259970776909,2.5507339601209926,50.0,3.9465839440010884,0
NZDUSD,2025-04-08 05:00:00,2025-04-09 03:00:00,SELL,23.852978569813192,24.451043570804053,3.385283802541676,2.5507339601209926,22.0,4.315854956305275,0
NZDUSD,2025-04-09 22:00:00,2025-04-10 15:00:00,BUY,17.66616453533796,33.15486399135728,3.541932714485713,3.4781303434189117,17.0,1.840914372641622,1
NZDUSD,2025-04-10 02:00:00,2025-04-10 15:00:00,BUY,23.509381075194145,33.15486399135728,3.4606002838205483,3.4781303434189117,13.0,1.9229110428343283,1
NZDUSD,2025-04-11 01:00:00,2025-04-11 11:00:00,BUY,39.96241490471078,42.911905035743956,2.4546950295088785,2.584709696821461,10.0,5.470295598648528,1
NZDUSD,2025-04-14 01:00:00,2025-04-14 11:00:00,BUY,37.581378628100985,42.68025750658287,2.4592648746582855,1.959970258906867,10.0,7.785583220515288,1
NZDUSD,2025-04-15 01:00:00,2025-04-15 05:00:00,BUY,32.692756220081854,28.771993790858247,2.0570606020676845,2.241940832602802,4.0,10.291084864851166,1
NZDUSD,2025-04-16 08:00:00,2025-04-17 15:00:00,BUY,15.659837367058456,14.420744965420559,1.4381178120270444,1.565735394981462,31.0,10.86744106437405,1
NZDUSD,2025-04-18 06:00:00,2025-04-21 03:00:00,BUY,23.83758859858515,19.222112245201146,1.6885614572861498,1.527553152468279,69.0,8.498599531095502,1
NZDUSD,2025-04-21 03:00:00,2025-04-21 05:00:00,BUY,17.882560384653264,22.403140784161703,1.5334476203205107,1.1635371671009356,2.0,16.294722661323387,1
NZDUSD,2025-04-22 01:00:00,2025-04-22 06:00:00,BUY,37.724946588126386,28.14431937797047,1.6058230009326084,1.2967993559492854,5.0,12.513311806275288,0
NZDUSD,2025-04-29 17:00:00,2025-04-30 15:00:00,SELL,16.96142358190828,15.393034051421704,1.4840560965890954,1.1631244672414496,22.0,2.4552756020448454,0
NZDUSD,2025-04-30 18:00:00,2025-05-01 18:00:00,SELL,15.547869132902143,19.925546997408084,1.4638715313420572,1.2149148785909405,24.0,2.6836634760735687,0
NZDUSD,2025-05-02 13:00:00,2025-05-05 04:00:00,BUY,18.3292732235059,19.538744483180484,1.2277990264242378,1.7310145163785098,63.0,2.8716577113488713,1
NZDUSD,2025-05-05 01:00:00,2025-05-05 04:00:00,BUY,21.898587184117538,19.538744483180484,1.4031056008814413,1.7310145163785098,3.0,2.5196035207747887,0
NZDUSD,2025-05-06 08:00:00,2025-05-06 19:00:00,BUY,15.930569382710454,17.773135538333246,1.4701244855015705,1.1550218017564586,11.0,4.804485591034273,0
NZDUSD,2025-05-08 04:00:00,2025-05-08 19:00:00,SELL,26.75721649902416,24.254240699254417,1.1196707573241373,1.5974713823381945,15.0,3.186834053884022,1
NZDUSD,2025-05-09 02:00:00,2025-05-09 05:00:00,SELL,28.733088223782282,32.295293480798875,1.5560447652755034,1.4098873092756703,3.0,5.540320525050404,0
NZDUSD,2025-05-12 12:00:00,2025-05-12 20:00:00,SELL,22.802978047965755,34.18328480810329,1.7309317194208726,1.9320605342093444,8.0,5.481116925267449,0
NZDUSD,2025-05-13 18:00:00,2025-05-14 11:00:00,BUY,27.790509001780666,38.540423112457255,1.4646849147283956,1.3641794497636552,17.0,2.3324015547544525,0
NZDUSD,2025-05-14 01:00:00,2025-05-14 11:00:00,BUY,36.819922886521645,38.540423112457255,1.4011170778378081,1.3641794497636552,10.0,2.868635930894194,0
NZDUSD,2025-05-15 01:00:00,2025-05-15 17:00:00,SELL,35.111971660772,35.55360808213111,1.106172610256332,1.3524325586679833,16.0,4.1021417842922405,0
NZDUSD,2025-05-19 13:00:00,2025-05-21 05:00:00,BUY,18.400734174998586,13.564050841337124,1.2738188535948574,0.9372483800401288,40.0,2.286215707878808,0
NZDUSD,2025-05-21 11:00:00,2025-05-21 18:00:00,BUY,18.055014149149038,21.296936570281087,0.9924134196440015,1.0043046579711052,7.0,4.862003275833768,0
NZDUSD,2025-05-23 09:00:00,2025-05-23 10:00:00,BUY,15.581127436772654,17.82742271629882,0.9828345692547479,1.330995544116569,1.0,3.7664654448507604,1
NZDUSD,2025-05-26 01:00:00,2025-05-26 04:00:00,BUY,40.114882323383604,42.341733782345564,1.3300164226796451,1.5966888729936095,3.0,8.079220271693718,0
NZDUSD,2025-05-28 16:00:00,2025-06-02 04:00:00,BUY,16.617070363768267,12.819690862744118,1.820251100057185,1.326420355042608,108.0,2.287124248525287,1
NZDUSD,2025-05-29 18:00:00,2025-06-02 10:00:00,BUY,15.12580954967746,19.941261279504513,1.8177013409772722,1.3036418693175338,88.0,3.6116651757286413,1
NZDUSD,2025-05-30 01:00:00,2025-06-02 04:00:00,BUY,16.32476968238795,12.819690862744118,1.8119549055748276,1.326420355042608,75.0,2.8237548355255755,1
NZDUSD,2025-06-02 08:00:00,2025-06-02 10:00:00,BUY,15.36527415060822,19.941261279504513,1.3587862733135239,1.3036418693175338,2.0,5.393632134678476,0
NZDUSD,2025-06-03 06:00:00,2025-06-05 12:00:00,BUY,29.33049434025936,30.704112314988688,1.6805481344336786,0.9532392621558999,54.0,4.130136591681417,0
NZDUSD,2025-06-04 19:00:00,2025-06-05 15:00:00,BUY,15.938534609523208,36.08778993784928,0.9434401814513828,0.9496323149270839,20.0,5.665037709539914,0
NZDUSD,2025-06-05 01:00:00,2025-06-05 12:00:00,BUY,20.976904098390367,30.704112314988688,0.9463522759334855,0.9532392621558999,11.0,6.28959854659421,1
NZDUSD,2025-06-09 06:00:00,2025-06-09 11:00:00,BUY,20.90047851499253,18.02698916888661,1.1292566216430053,0.9956693134165571,5.0,4.476952322023929,0
NZDUSD,2025-06-10 01:00:00,2025-06-11 15:00:00,BUY,15.281101419218453,14.716484644022772,0.9988169781929986,1.2440164803390727,38.0,3.3924032880145383,0
NZDUSD,2025-06-16 10:00:00,2025-06-16 16:00:00,BUY,21.71372387011804,21.047412937370535,1.1708988119205908,1.1485242348238849,6.0,3.6059784457473483,0
NZDUSD,2025-06-17 01:00:00,2025-06-17 14:00:00,BUY,27.018796509749368,20.259281629568566,1.1108950688535317,1.0005312308419496,13.0,3.777108791863526,0
NZDUSD,2025-06-18 23:00:00,2025-06-19 05:00:00,SELL,15.77782362575955,16.525767099187448,1.0159997224448292,1.284167556701749,6.0,2.990999517204936,1
NZDUSD,2025-06-19 06:00:00,2025-06-23 00:00:00,SELL,16.525767099187448,28.79581959362001,1.284167556701749,1.378713109308891,90.0,5.358960979129936,1
NZDUSD,2025-06-20 01:00:00,2025-06-23 00:00:00,SELL,24.743637000782613,28.79581959362001,1.5661840427089213,1.378713109308891,71.0,6.379563099931453,1
NZDUSD,2025-06-23 02:00:00,2025-06-23 06:00:00,SELL,31.64522872521791,41.58569213164139,1.5239757200453574,1.4562217322462407,4.0,6.8491776117815775,0
NZDUSD,2025-06-24 06:00:00,2025-06-26 03:00:00,BUY,27.513486183878243,28.190946365489165,2.0579888081307245,0.8562284451674907,45.0,2.2286906268572078,1
NZDUSD,2025-06-25 01:00:00,2025-06-25 06:00:00,BUY,27.024591350576863,26.898227232914827,1.4935426411065431,1.3717698884881626,5.0,2.182344562547369,1
NZDUSD,2025-06-26 01:00:00,2025-06-26 02:00:00,BUY,26.322867111952664,27.20682182800361,0.74529661431397,0.8603726456670133,1.0,5.380671115021879,0
NZDUSD,2025-06-27 01:00:00,2025-06-30 18:00:00,BUY,24.22673075185277,11.157915021490629,1.2410762894282779,1.270303661398608,89.0,4.2902433246654414,0
NZDUSD,2025-07-01 00:00:00,2025-07-01 10:00:00,BUY,17.899419544869218,13.708888218659268,1.1606486403558967,1.148673015655247,10.0,6.847305566195181,0
NZDUSD,2025-07-01 01:00:00,2025-07-01 11:00:00,BUY,17.389859115521535,14.234084030411127,1.195830480731517,1.1463406764877864,10.0,6.453587092272995,0
NZDUSD,2025-07-03 18:00:00,2025-07-07 05:00:00,SELL,26.356054856051443,46.301156370950956,1.6149156454774374,0.7898145349674206,83.0,2.7763017290422836,1
NZDUSD,2025-07-04 11:00:00,2025-07-07 04:00:00,SELL,27.598316386678142,44.143459248776246,1.6460411204042178,0.7382555688237381,65.0,2.9836824951904135,1
NZDUSD,2025-07-07 01:00:00,2025-07-07 03:00:00,SELL,39.71672843527299,42.295542714461,0.8285629118586175,0.8029765075183951,2.0,3.225060815465472,1
NZDUSD,2025-07-08 06:00:00,2025-07-08 17:00:00,SELL,43.352879270789956,26.40188120903128,1.217324653600755,1.1980483700387012,11.0,5.30606947987753,0
NZDUSD,2025-07-11 09:00:00,2025-07-14 04:00:00,SELL,22.61805707585164,27.2495929670752,1.4211901989881581,1.2661847429270685,67.0,3.1690752467082453,1
NZDUSD,2025-07-14 02:00:00,2025-07-14 18:00:00,SELL,26.609517506309025,30.255596002965373,1.4035199329298456,1.1201828477806204,16.0,4.800172536461378,0
NZDUSD,2025-07-15 18:00:00,2025-07-16 16:00:00,SELL,26.94208870575299,20.266012528996345,1.4243467988030414,1.0616345628770942,22.0,6.503329613473494,0
NZDUSD,2025-07-16 01:00:00,2025-07-16 17:00:00,SELL,33.071452023905266,22.10745027248407,1.4355003052976114,0.8879893874732611,16.0,6.640232544015724,0
NZDUSD,2025-07-17 01:00:00,2025-07-17 14:00:00,SELL,18.24460232288165,20.13631760720371,1.098220163658019,1.36911969276209,13.0,5.573906872424021,0
NZDUSD,2025-07-22 06:00:00,2025-07-22 10:00:00,SELL,17.185961364806698,19.719285540791653,0.8988440314405806,0.8791428601916789,4.0,3.74284626699435,0
NZDUSD,2025-07-23 01:00:00,2025-07-23 08:00:00,BUY,27.30228082773868,19.32907921466162,1.0993190957577514,1.0911481602555984,7.0,3.853153895333236,1
NZDUSD,2025-07-28 10:00:00,2025-07-28 10:00:00,SELL,24.680423205914238,27.29877112178676,0.9648411195465728,1.2344911568435677,0.0,3.5176120113574765,1
NZDUSD,2025-07-29 01:00:00,2025-07-29 16:00:00,SELL,47.387225968907764,47.27479728310617,1.282982555412945,1.0844730306814807,15.0,4.458278190650391,0
NZDUSD,2025-07-30 04:00:00,2025-07-30 13:00:00,SELL,31.149649536358126,20.819976227860376,1.061949437682871,0.7371839085007328,9.0,4.934724260768024,1
NZDUSD,2025-07-31 08:00:00,2025-07-31 13:00:00,SELL,31.387139612207555,24.347113897739664,1.4930139676844338,1.5434342417437783,5.0,6.524942471537061,1
