symbol,entry_time,partial_time,direction,hour,adx_partial,rsi_partial,vol_partial,ema_9_slope,ema_15_slope,dist_ema200,max_mfe_r
BTCUSD,2025-12-05 16:00:00,2025-12-05 18:00:00,SELL,18,33.53240397430127,13.942219163971771,5.0147339599555965,-1.547310545837802,-1.1871738537853573,3.691029114415337,2.5899888636320907
BTCUSD,2025-12-06 07:00:00,2025-12-07 16:00:00,SELL,16,35.76586457820038,28.21503572506704,3.2596122389828848,-0.3316752223111487,-0.25769189337180404,3.0629264097526785,1.0405417733041042
BTCUSD,2025-12-07 02:00:00,2025-12-07 16:00:00,SELL,16,35.76586457820038,28.21503572506704,3.2596122389828848,-0.5239628628944915,-0.4070879375762583,4.838648118802256,1.1846972468346961
BTCUSD,2025-12-08 02:00:00,2025-12-09 17:00:00,BUY,17,18.20941972312769,77.74789048180325,6.265457010014931,0.5482115423714985,0.33392207612325536,2.4855684390211894,2.3641980576558823
BTCUSD,2025-12-09 18:00:00,2025-12-09 18:00:00,BUY,18,20.871880141127,82.92592533408515,6.921690898875669,1.7448797394452418,1.1149121197048788,5.538500687429605,1.4372967318256795
BTCUSD,2025-12-10 03:00:00,2025-12-10 22:00:00,BUY,22,17.776243323762944,46.58156598634398,3.7271884606842534,0.2155241594845877,0.132553166824141,1.5531606509950335,0.3638462788703487
BTCUSD,2025-12-11 23:00:00,2025-12-11 23:00:00,BUY,23,21.188683182557746,77.89503433102936,5.144020746329842,1.346207932368625,0.803073980539067,2.8679618359224976,0.9368193363128691
BTCUSD,2025-12-12 18:00:00,2025-12-14 22:00:00,SELL,22,51.71559352486607,17.642131969275283,1.8521597747640426,-0.47023163836395276,-0.4446975695955929,3.6627148942624044,2.0224346352436364
BTCUSD,2025-12-13 01:00:00,2025-12-14 13:00:00,SELL,13,30.950263422908762,24.86700157554519,1.5779632915237587,-0.37738459936506186,-0.258871221259674,2.4369392487315498,4.197538747582411
BTCUSD,2025-12-14 06:00:00,2025-12-14 13:00:00,SELL,13,30.950263422908762,24.86700157554519,1.5779632915237587,-1.016991609687168,-0.6976168620910933,6.567164567518335,11.15250337959349
BTCUSD,2025-12-15 04:00:00,2025-12-15 17:00:00,SELL,17,31.170783713381198,20.51206766504481,4.71390933666314,-1.3645038586105351,-0.8203965566790719,5.797440446542176,3.512333961205558
BTCUSD,2025-12-20 01:00:00,2025-12-22 14:00:00,BUY,14,25.834565959556027,86.48035553105763,3.2012818172699835,0.6107979730311552,0.4957141286009621,2.5148855223670536,1.4367260198739553
BTCUSD,2025-12-21 21:00:00,2025-12-22 02:00:00,BUY,2,15.75291854828028,49.107857920804705,3.222775943816451,0.3591789337558222,0.23831554671605937,0.9037201996732107,1.0004305748852729
BTCUSD,2025-12-22 03:00:00,2025-12-22 10:00:00,BUY,10,18.896713884387605,71.17880857700624,3.144643561719095,0.5271009048424236,0.41000715628676077,2.1767466006668297,2.077844614288191
BTCUSD,2025-12-23 05:00:00,2025-12-24 16:00:00,SELL,16,22.864098244886456,36.48745233463996,3.9900138903830524,0.08975126083559352,0.012382399227618041,1.7744879228788495,1.2745588699194697
BTCUSD,2025-12-24 15:00:00,2025-12-24 16:00:00,SELL,16,22.864098244886456,36.48745233463996,3.9900138903830524,0.1493427541843599,0.020603850986006485,2.952681791903196,1.111999389476655
BTCUSD,2025-12-29 02:00:00,2025-12-29 04:00:00,BUY,4,27.219230635916173,81.19871651172797,2.062998251281467,2.0457771749153197,1.356391281695092,5.557462578291793,5.422939758731662
BTCUSD,2025-12-30 12:00:00,2025-12-30 16:00:00,BUY,16,21.482130304995888,83.14575242570331,2.5492966660951577,0.9788162198033857,0.6907543783557033,2.7435043626179736,2.020531575151954
BTCUSD,2026-01-01 22:00:00,2026-01-02 05:00:00,BUY,5,28.62542654345068,75.72617223821288,1.7143692685693968,0.6659038514504971,0.6788002887353456,4.297600381380949,23.275468336192844
BTCUSD,2026-01-02 01:00:00,2026-01-02 11:00:00,BUY,11,37.81022525087651,71.5540088122906,1.947629802296988,1.092188798193207,0.9038434734767816,5.978898858611217,3.3485404556166523
BTCUSD,2026-01-03 01:00:00,2026-01-05 02:00:00,BUY,2,36.16721683981783,67.37571110521246,2.5615061107857118,0.36993397835219466,0.2519469449706697,4.4299886282748036,3.266553160439026
BTCUSD,2026-01-04 02:00:00,2026-01-04 02:00:00,BUY,2,25.378158131213606,87.34860828346682,2.1742722957572815,1.5676225451774903,1.1131684982852907,10.883427602942886,8.645019308225677
BTCUSD,2026-01-05 01:00:00,2026-01-05 02:00:00,BUY,2,36.16721683981783,67.37571110521246,2.5615061107857118,0.9725492221722442,0.6623636099915566,11.646353800349647,6.673376353482863
BTCUSD,2026-01-06 10:00:00,2026-01-06 16:00:00,BUY,16,25.16498521646037,50.192136474236825,2.6496090740954528,0.21072904577344775,0.14517941624916167,7.437296631000333,1.2312715241400312
BTCUSD,2026-01-07 21:00:00,2026-01-08 16:00:00,SELL,16,48.479202997492585,33.01823591409554,3.662030693388178,-0.4193740793537504,-0.42516798177570825,1.7399308369688087,1.009684465380684
BTCUSD,2026-01-08 05:00:00,2026-01-08 16:00:00,SELL,16,48.479202997492585,33.01823591409554,3.662030693388178,-0.3921026241726658,-0.39751975521555444,1.6267849651216446,1.0019056687802514
BTCUSD,2026-01-12 04:00:00,2026-01-12 05:00:00,BUY,5,20.696621238704182,63.72498835304375,2.7328721388797814,1.1633947894054162,0.8108112986691927,2.3415597304133122,1.120325518310414
BTCUSD,2026-01-13 01:00:00,2026-01-13 16:00:00,BUY,16,21.788390769982115,67.412777654791,3.5307968117942274,0.23584278830168237,0.23292857238139084,2.2549667666914988,5.5624042638638915
BTCUSD,2026-01-14 01:00:00,2026-01-14 22:00:00,BUY,22,57.884020484967024,76.81383237650903,5.494860795321716,0.7343565788017289,0.6687655333295827,7.006784743756687,1.24635075761894
BTCUSD,2026-01-19 02:00:00,2026-01-19 02:00:00,SELL,2,23.92534010010368,17.96638434188459,4.539966418089686,-2.316019726364867,-1.449718155653404,4.599385227947997,51.88335177331097
BTCUSD,2026-01-20 01:00:00,2026-01-20 07:00:00,SELL,7,35.04462201974729,20.40019135957543,2.3306079639289696,-1.2730261829037766,-0.9603002544820252,7.173026442775177,53.03509573249658
BTCUSD,2026-01-21 06:00:00,2026-01-21 19:00:00,SELL,19,35.61387169210531,38.79090034968679,7.686219251867786,-0.47988853828238615,-0.34655083191433633,6.159193200152794,1.2278597400426279
BTCUSD,2026-01-24 03:00:00,2026-01-25 18:00:00,SELL,18,45.738686814729455,29.554649594482143,1.8705358883649963,-0.29735624742167976,-0.24077872475378595,3.8990179820690436,2.6035134346243094
BTCUSD,2026-01-25 02:00:00,2026-01-25 08:00:00,SELL,8,34.64127106730398,30.57003791706711,1.0330374449970856,-0.8906038665762553,-0.7678787935975265,13.320964709401334,10.526661299312599
BTCUSD,2026-01-29 02:00:00,2026-01-29 16:00:00,SELL,16,25.942681535385432,23.17455366791485,4.004739739266481,-0.3676492490466052,-0.34308984113508467,3.3761132139818977,21.552860099515357
BTCUSD,2026-01-30 01:00:00,2026-01-30 03:00:00,SELL,3,51.658120953294755,19.958616870879666,7.692040129949209,-0.8185440299762591,-0.8140180896892483,7.768327502185186,2.098565620386086
BTCUSD,2026-01-31 11:00:00,2026-01-31 17:00:00,SELL,17,44.545772507381365,6.618907197603079,5.875753823649053,-1.3794655236178692,-0.9150140463011529,12.665032313091181,24.849034123452185
BTCUSD,2026-02-01 02:00:00,2026-02-02 05:00:00,SELL,5,51.28613608303543,32.56607210801316,5.860070940225652,-0.2924392601322084,-0.2656926816780697,6.686859269435295,1.5471321515489846
BTCUSD,2026-02-02 01:00:00,2026-02-02 05:00:00,SELL,5,51.28613608303543,32.56607210801316,5.860070940225652,-0.41450888791672863,-0.3765977863580993,9.478079646953733,1.341914760390655
BTCUSD,2026-02-03 14:00:00,2026-02-03 19:00:00,SELL,19,29.34368724241108,24.07493904920372,8.661714450563315,-1.3889310210587686,-0.9432608621708692,11.632924014416766,13.918118676379303
BTCUSD,2026-02-04 01:00:00,2026-02-04 19:00:00,SELL,19,39.13240670456266,13.81460109501299,10.37221545685748,-0.9644540883906196,-0.7132685607345474,7.186230205088088,6.729552491639456
BTCUSD,2026-02-05 01:00:00,2026-02-05 14:00:00,SELL,14,57.613746739555786,26.413052948339498,7.850828494349701,-0.5551984185024367,-0.5174348149419459,8.63487387750683,5.551677567309715
BTCUSD,2026-02-09 11:00:00,2026-02-11 06:00:00,SELL,6,22.34808859127272,41.52791248525232,5.997829331893372,-0.5663076734732185,-0.3969554090705238,5.768215441925573,3.026180711228868
BTCUSD,2026-02-10 06:00:00,2026-02-11 08:00:00,SELL,8,26.11360869485742,22.391124217029855,6.008183462303755,-0.8929496311344115,-0.6428242078511923,6.088304457973268,2.558578093719958
BTCUSD,2026-02-11 01:00:00,2026-02-11 08:00:00,SELL,8,26.11360869485742,22.391124217029855,6.008183462303755,-1.0137073283487805,-0.7297562904090227,6.91165395121491,1.533149064243774
BTCUSD,2026-02-12 08:00:00,2026-02-12 20:00:00,SELL,20,19.443930412060723,35.887872242021515,6.5123848933539925,-1.3415075715370552,-0.8806567457378034,6.758212271701436,1.3138498340167926
NZDUSD,2025-03-27 06:00:00,2025-03-28 06:00:00,SELL,6,17.4525522851887,26.124118685724056,0.9508329858929492,-0.8147825239561204,-0.5866511439377899,2.899793525501313,4.458567415730318
NZDUSD,2025-03-28 01:00:00,2025-03-28 06:00:00,SELL,6,17.4525522851887,26.124118685724056,0.9508329858929492,-0.8966385735034879,-0.6455882758635326,3.1911174500107125,1.3091190108191582
NZDUSD,2025-03-31 01:00:00,2025-03-31 15:00:00,SELL,15,24.32778954881351,27.445599967607833,1.1495713497345303,-1.103581820984484,-0.8793542109614452,7.023545044338379,3.0512820512820342
NZDUSD,2025-04-01 08:00:00,2025-04-01 10:00:00,SELL,10,27.441771534367348,52.864035990752804,1.1610381950303146,-0.18317247165238906,-0.1624209205314866,6.20320683009514,1.0148471615720234
NZDUSD,2025-04-02 06:00:00,2025-04-02 12:00:00,BUY,12,34.70268216314485,86.94949413633377,1.1863584884093776,1.2113021469820515,1.0119392908855311,2.616264080701693,2.9199438202246863
NZDUSD,2025-04-03 06:00:00,2025-04-03 11:00:00,BUY,11,36.14984722523546,68.26628939843725,1.9876675755546536,1.0427281548270027,0.7359304819606646,3.4362041717184155,2.653610354223422
NZDUSD,2025-04-04 07:00:00,2025-04-04 10:00:00,SELL,10,34.62624183240502,16.715528796632483,2.5937596697088576,-1.5336961195761107,-1.2176303774890662,2.794259784455879,7.462066009429984
NZDUSD,2025-04-07 01:00:00,2025-04-09 03:00:00,SELL,3,24.451043570804053,26.530585172872577,2.5507339601209926,-0.4576309225506947,-0.4029408332583121,3.9465839440010884,0.9463101604278117
NZDUSD,2025-04-08 05:00:00,2025-04-09 03:00:00,SELL,3,24.451043570804053,26.530585172872577,2.5507339601209926,-0.5004501901577763,-0.4406428995280948,4.315854956305275,0.9104093567251511
NZDUSD,2025-04-09 22:00:00,2025-04-10 15:00:00,BUY,15,33.15486399135728,68.55094478796428,3.4781303434189117,0.41382265997025086,0.4221063906061351,1.840914372641622,7.686210892236395
NZDUSD,2025-04-10 02:00:00,2025-04-10 15:00:00,BUY,15,33.15486399135728,68.55094478796428,3.4781303434189117,0.43225484816548904,0.4409075467115652,1.9229110428343283,8.018397482449783
NZDUSD,2025-04-11 01:00:00,2025-04-11 11:00:00,BUY,11,42.911905035743956,66.29081577951388,2.584709696821461,0.4940298871022285,0.4802448947656574,5.470295598648528,7.344168260038267
NZDUSD,2025-04-14 01:00:00,2025-04-14 11:00:00,BUY,11,42.68025750658287,77.28031402665538,1.959970258906867,0.827496128582506,0.697801447325795,7.785583220515288,6.220556745182038
NZDUSD,2025-04-15 01:00:00,2025-04-15 05:00:00,BUY,5,28.771993790858247,70.32539983691152,2.241940832602802,0.709794599131848,0.5240336442095926,10.291084864851166,4.643621399176943
NZDUSD,2025-04-16 08:00:00,2025-04-17 15:00:00,BUY,15,14.420744965420559,59.78640240127832,1.565735394981462,0.9588843051880293,0.6285688900349236,10.86744106437405,3.9915833771699196
NZDUSD,2025-04-18 06:00:00,2025-04-21 03:00:00,BUY,3,19.222112245201146,75.08514484777547,1.527553152468279,0.9698340315384029,0.6019432265198773,8.498599531095502,3.7439093484419637
NZDUSD,2025-04-21 03:00:00,2025-04-21 05:00:00,BUY,5,22.403140784161703,80.98943569634011,1.1635371671009356,1.8872495490807397,1.3206524166504394,16.294722661323387,4.602830188679146
NZDUSD,2025-04-22 01:00:00,2025-04-22 06:00:00,BUY,6,28.14431937797047,55.715910947923064,1.2967993559492854,0.5471264690318698,0.3571744334707048,12.513311806275288,1.8812500000000238
NZDUSD,2025-04-29 17:00:00,2025-04-30 15:00:00,SELL,15,15.393034051421704,36.803811712668114,1.1631244672414496,-0.4829797136234361,-0.39246658629796694,2.4552756020448454,1.526575342465739
NZDUSD,2025-04-30 18:00:00,2025-05-01 18:00:00,SELL,18,19.925546997408084,32.758576760529394,1.2149148785909405,-0.6684604443868002,-0.49670823130423125,2.6836634760735687,1.3548387096774
NZDUSD,2025-05-02 13:00:00,2025-05-05 04:00:00,BUY,4,19.538744483180484,64.18025421938049,1.7310145163785098,0.4507725452279727,0.3515719736800312,2.8716577113488713,3.037808219178075
NZDUSD,2025-05-05 01:00:00,2025-05-05 04:00:00,BUY,4,19.538744483180484,64.18025421938049,1.7310145163785098,0.39550956492357203,0.3084706019067505,2.5196035207747887,2.7932692307691718
NZDUSD,2025-05-06 08:00:00,2025-05-06 19:00:00,BUY,19,17.773135538333246,68.48157500083273,1.1550218017564586,0.8526078673695568,0.690691866199869,4.804485591034273,2.0124999999999664
NZDUSD,2025-05-08 04:00:00,2025-05-08 19:00:00,SELL,19,24.254240699254417,24.04423172844642,1.5974713823381945,-0.5506888877632676,-0.5069138114357881,3.186834053884022,3.8720173535791913
NZDUSD,2025-05-09 02:00:00,2025-05-09 05:00:00,SELL,5,32.295293480798875,24.606018850393042,1.4098873092756703,-0.8284743424983371,-0.7575755620449615,5.540320525050404,1.0063331222292653
NZDUSD,2025-05-12 12:00:00,2025-05-12 20:00:00,SELL,20,34.18328480810329,21.703275834761556,1.9320605342093444,-0.9416960142417502,-0.7981424199031985,5.481116925267449,1.4079133301931235
NZDUSD,2025-05-13 18:00:00,2025-05-14 11:00:00,BUY,11,38.540423112457255,65.95026061096738,1.3641794497636552,0.3629295744609901,0.3539126697275586,2.3324015547544525,1.4042553191489562
NZDUSD,2025-05-14 01:00:00,2025-05-14 11:00:00,BUY,11,38.540423112457255,65.95026061096738,1.3641794497636552,0.4463694579351885,0.43527950781444497,2.868635930894194,1.5482866043613501
NZDUSD,2025-05-15 01:00:00,2025-05-15 17:00:00,SELL,17,35.55360808213111,34.688044836236,1.3524325586679833,-0.582395516418213,-0.532780705802416,4.1021417842922405,1.3542234332425205
NZDUSD,2025-05-19 13:00:00,2025-05-21 05:00:00,BUY,5,13.564050841337124,76.69476359792564,0.9372483800401288,0.7202664416147756,0.5391373174860684,2.286215707878808,2.3932373199748906
NZDUSD,2025-05-21 11:00:00,2025-05-21 18:00:00,BUY,18,21.296936570281087,68.61966657873259,1.0043046579711052,0.990799091846098,0.7226126097295648,4.862003275833768,1.6316176470588466
NZDUSD,2025-05-23 09:00:00,2025-05-23 10:00:00,BUY,10,17.82742271629882,80.31821643197878,1.330995544116569,1.3519754046960288,0.9089534839221382,3.7664654448507604,11.923309788093004
NZDUSD,2025-05-26 01:00:00,2025-05-26 04:00:00,BUY,4,42.341733782345564,84.90373186036055,1.5966888729936095,1.0791421297009898,0.9679630564415063,8.079220271693718,2.004675628287562
NZDUSD,2025-05-28 16:00:00,2025-06-02 04:00:00,BUY,4,12.819690862744118,71.58825478349343,1.326420355042608,0.5700452364428512,0.3972388235160807,2.287124248525287,3.834024896265573
NZDUSD,2025-05-29 18:00:00,2025-06-02 10:00:00,BUY,10,19.941261279504513,79.9024216036656,1.3036418693175338,0.6306175877343334,0.5207450315928454,3.6116651757286413,3.2743362831858365
NZDUSD,2025-05-30 01:00:00,2025-06-02 04:00:00,BUY,4,12.819690862744118,71.58825478349343,1.326420355042608,0.7037956044197065,0.49044342452548745,2.8237548355255755,4.425204918032797
NZDUSD,2025-06-02 08:00:00,2025-06-02 10:00:00,BUY,10,19.941261279504513,79.9024216036656,1.3036418693175338,0.9417593050305719,0.777676500925001,5.393632134678476,2.6123348017621173
NZDUSD,2025-06-03 06:00:00,2025-06-05 12:00:00,BUY,12,30.704112314988688,64.67727330938182,0.9532392621558999,0.3859301557732302,0.29612367715901444,4.130136591681417,2.473407056345478
NZDUSD,2025-06-04 19:00:00,2025-06-05 15:00:00,BUY,15,36.08778993784928,69.55820602288917,0.9496323149270839,0.6337223181971888,0.512470437458696,5.665037709539914,2.26230569948187
NZDUSD,2025-06-05 01:00:00,2025-06-05 12:00:00,BUY,12,30.704112314988688,64.67727330938182,0.9532392621558999,0.587715610114965,0.4509533784482488,6.28959854659421,3.154771451483632
NZDUSD,2025-06-09 06:00:00,2025-06-09 11:00:00,BUY,11,18.02698916888661,79.13995096189244,0.9956693134165571,0.905003896299789,0.6582518035578842,4.476952322023929,1.3982576228997923
NZDUSD,2025-06-10 01:00:00,2025-06-11 15:00:00,BUY,15,14.716484644022772,48.409814165206384,1.2440164803390727,0.17054793947969216,0.007289938280209043,3.3924032880145383,0.0
NZDUSD,2025-06-16 10:00:00,2025-06-16 16:00:00,BUY,16,21.047412937370535,83.69033670658182,1.1485242348238849,1.1952305626418742,0.8907285982940776,3.6059784457473483,2.268265476854413
NZDUSD,2025-06-17 01:00:00,2025-06-17 14:00:00,BUY,14,20.259281629568566,70.80133755367694,1.0005312308419496,0.2414123686670772,0.23485439524040774,3.777108791863526,1.2470424495476726
NZDUSD,2025-06-18 23:00:00,2025-06-19 05:00:00,SELL,5,16.525767099187448,31.235905921047234,1.284167556701749,-1.0644755178667735,-0.7155152098252225,2.990999517204936,5.501103752759386
NZDUSD,2025-06-19 06:00:00,2025-06-23 00:00:00,SELL,0,28.79581959362001,13.944699092238338,1.378713109308891,-0.7997479762344967,-0.6211235768880224,5.358960979129936,3.889669007021103
NZDUSD,2025-06-20 01:00:00,2025-06-23 00:00:00,SELL,0,28.79581959362001,13.944699092238338,1.378713109308891,-0.9520581878278209,-0.7394151715311806,6.379563099931453,4.342089552238857
NZDUSD,2025-06-23 02:00:00,2025-06-23 06:00:00,SELL,6,41.58569213164139,25.454514600588695,1.4562217322462407,-1.0654003633220988,-0.86022821280489,6.8491776117815775,2.909192200557126
NZDUSD,2025-06-24 06:00:00,2025-06-26 03:00:00,BUY,3,28.190946365489165,71.38584211597836,0.8562284451674907,0.47219890993456215,0.36956165740167835,2.2286906268572078,3.0422866092403664
NZDUSD,2025-06-25 01:00:00,2025-06-25 06:00:00,BUY,6,26.898227232914827,61.15277491994379,1.3717698884881626,0.6793679858991474,0.4760699039094626,2.182344562547369,4.870643827525236
NZDUSD,2025-06-26 01:00:00,2025-06-26 02:00:00,BUY,2,27.20682182800361,77.11982725158757,0.8603726456670133,0.7834406521456304,0.6293458891580236,5.380671115021879,1.4866220735785776
NZDUSD,2025-06-27 01:00:00,2025-06-30 18:00:00,BUY,18,11.157915021490629,62.458740458576706,1.270303661398608,0.4931180575170971,0.30896845149749896,4.2902433246654414,2.520607375271228
NZDUSD,2025-07-01 00:00:00,2025-07-01 10:00:00,BUY,10,13.708888218659268,67.6700330653842,1.148673015655247,0.7722491119929532,0.5839594656167152,6.847305566195181,1.7233009708737739
NZDUSD,2025-07-01 01:00:00,2025-07-01 11:00:00,BUY,11,14.234084030411127,65.16207161227055,1.1463406764877864,0.8625266168982464,0.6543283327413199,6.453587092272995,1.3937259923175305
NZDUSD,2025-07-03 18:00:00,2025-07-07 05:00:00,SELL,5,46.301156370950956,13.333294444557566,0.7898145349674206,-0.8557062455465434,-0.6204762637048168,2.7763017290422836,5.763597199784615
NZDUSD,2025-07-04 11:00:00,2025-07-07 04:00:00,SELL,4,44.143459248776246,14.849139701169989,0.7382555688237381,-0.8306720463351569,-0.6187225915324907,2.9836824951904135,26.79080824088709
NZDUSD,2025-07-07 01:00:00,2025-07-07 03:00:00,SELL,3,42.295542714461,19.6077662440526,0.8029765075183951,-0.6452946551607225,-0.5413158111455414,3.225060815465472,12.679086538461739
NZDUSD,2025-07-08 06:00:00,2025-07-08 17:00:00,SELL,17,26.40188120903128,32.37305168412553,1.1980483700387012,-0.8326370096366774,-0.5087527265054522,5.30606947987753,1.773452456924039
NZDUSD,2025-07-11 09:00:00,2025-07-14 04:00:00,SELL,4,27.2495929670752,33.114262339071104,1.2661847429270685,-0.2050917090380583,-0.22167744062835493,3.1690752467082453,4.863954227590617
NZDUSD,2025-07-14 02:00:00,2025-07-14 18:00:00,SELL,18,30.255596002965373,34.386527618701365,1.1201828477806204,-0.5717833072801538,-0.45354978612003866,4.800172536461378,1.4800868935553684
NZDUSD,2025-07-15 18:00:00,2025-07-16 16:00:00,SELL,16,20.266012528996345,23.42187244082946,1.0616345628770942,-0.5681770899758374,-0.4488882213166649,6.503329613473494,1.6613102595797227
NZDUSD,2025-07-16 01:00:00,2025-07-16 17:00:00,SELL,17,22.10745027248407,14.944610844179707,0.8879893874732611,-0.8061036338919134,-0.6174182812203101,6.640232544015724,1.0174418604651516
NZDUSD,2025-07-17 01:00:00,2025-07-17 14:00:00,SELL,14,20.13631760720371,28.89958831992365,1.36911969276209,-0.41334721120602497,-0.365995464947947,5.573906872424021,1.4392177589852109
NZDUSD,2025-07-22 06:00:00,2025-07-22 10:00:00,SELL,10,19.719285540791653,16.255097207541567,0.8791428601916789,-1.1023540506162748,-0.7873190301085011,3.74284626699435,1.3566878980891726
NZDUSD,2025-07-23 01:00:00,2025-07-23 08:00:00,BUY,8,19.32907921466162,63.097053812396275,1.0911481602555984,0.6883101599103386,0.6321820047912707,3.853153895333236,3.245756958587937
NZDUSD,2025-07-28 10:00:00,2025-07-28 10:00:00,SELL,10,27.29877112178676,27.73888247734746,1.2344911568435677,-1.4610130681884652,-0.958022516889338,3.5176120113574765,12.268421052631377
NZDUSD,2025-07-29 01:00:00,2025-07-29 16:00:00,SELL,16,47.27479728310617,37.51501505305067,1.0844730306814807,-0.6279567999132356,-0.5605510597728621,4.458278190650391,1.375287797390642
NZDUSD,2025-07-30 04:00:00,2025-07-30 13:00:00,SELL,13,20.819976227860376,43.12340239449057,0.7371839085007328,-0.45649368580995314,-0.269714039202151,4.934724260768024,7.162639405204443
NZDUSD,2025-07-31 08:00:00,2025-07-31 13:00:00,SELL,13,24.347113897739664,53.585825412508704,1.5434342417437783,-0.6300410479832278,-0.39614260823103586,6.524942471537061,3.237967914438574
NZDUSD,2025-08-01 01:00:00,2025-08-01 12:00:00,SELL,12,34.78204061056494,18.83402159724092,0.9478185121072142,-0.8458813858940234,-0.7014575723263059,9.089564138592646,1.6119081779053241
NZDUSD,2025-08-05 02:00:00,2025-08-05 09:00:00,SELL,9,13.78309571886596,38.654062416764845,0.858852775378355,-0.5885772366424681,-0.45290991126348623,5.193813334488574,1.715798045602666
NZDUSD,2025-08-06 14:00:00,2025-08-07 09:00:00,BUY,9,28.734804698189873,71.40301960172758,0.9280633448599375,0.9047262167545683,0.7088335544608924,2.786548733808942,1.9193548387096764
NZDUSD,2025-08-07 02:00:00,2025-08-07 09:00:00,BUY,9,28.734804698189873,71.40301960172758,0.9280633448599375,0.9483182660825363,0.7429869886149515,2.920811859613705,2.0414201183431473
NZDUSD,2025-08-11 17:00:00,2025-08-12 14:00:00,SELL,14,30.925223534639187,31.93267918959998,0.7065364325336837,-0.842313004425149,-0.6573452426351973,2.584982172420968,1.122335495829516
NZDUSD,2025-08-12 01:00:00,2025-08-12 14:00:00,SELL,14,30.925223534639187,31.93267918959998,0.7065364325336837,-0.823238887477084,-0.6424597072494118,2.5264454384439463,1.153985507246329
NZDUSD,2025-08-13 01:00:00,2025-08-13 10:00:00,BUY,10,27.095931986211877,72.92341845052165,1.2848798511476938,0.8208834349243601,0.6168562775219728,3.744819486076205,1.9456869009584303
NZDUSD,2025-08-14 12:00:00,2025-08-14 16:00:00,SELL,16,27.820391977804178,15.287331721534628,0.9801422469237779,-1.714650038768144,-1.3161521788180879,3.554789804409504,9.18672566371675
NZDUSD,2025-08-18 02:00:00,2025-08-19 18:00:00,SELL,18,28.17136705945117,33.38271997654637,0.8179684888518018,-0.8817547377901832,-0.5824966263043446,4.45621034474299,8.055307760927878
NZDUSD,2025-08-19 01:00:00,2025-08-19 21:00:00,SELL,21,31.75371359705397,27.126044022784356,0.8568228217971966,-1.0942709839204199,-0.8434909414379345,5.126058898026158,7.482320942883112
NZDUSD,2025-08-20 01:00:00,2025-08-20 05:00:00,SELL,5,43.00813821535765,9.648319650452493,2.0650630213911803,-1.9775871605754611,-1.4546900852603322,12.45489984396288,5.691056910569041
NZDUSD,2025-08-21 03:00:00,2025-08-22 08:00:00,SELL,8,29.95639921794131,32.941067958833244,0.5751565738730082,-0.5723769852357868,-0.40457205960587656,8.531895469941123,1.373134328358177
NZDUSD,2025-08-22 03:00:00,2025-08-22 09:00:00,SELL,9,31.378641721476004,36.09854139471386,0.5854204589895898,-0.7706062915179631,-0.565766117180096,10.089407496535184,1.2222222222222212
NZDUSD,2025-08-25 22:00:00,2025-08-27 11:00:00,SELL,11,29.407367972201165,17.26310701399963,0.7128351409618883,-0.8509077863215102,-0.6168602569193886,4.235515127170429,1.7149460708782993
NZDUSD,2025-08-26 02:00:00,2025-08-27 11:00:00,SELL,11,29.407367972201165,17.26310701399963,0.7128351409618883,-0.8615275402849718,-0.6245589808747085,4.288376470411299,1.7691107644305963
NZDUSD,2025-08-27 07:00:00,2025-08-27 11:00:00,SELL,11,29.407367972201165,17.26310701399963,0.7128351409618883,-0.9950255014822487,-0.7213374896228368,4.9528816532136,1.8414414414414078
NZDUSD,2025-08-28 17:00:00,2025-08-28 19:00:00,BUY,19,18.887424938048852,73.99172663625501,0.7185787089108405,0.985866981081868,0.7811676099083185,2.7988683766752738,2.8613595706619095
NZDUSD,2025-08-29 01:00:00,2025-08-29 17:00:00,BUY,17,19.414224346236054,63.39450152903435,0.6876725851187624,0.36784497562335977,0.2787585751878116,3.798875845138008,2.0894596988485246
NZDUSD,2025-09-01 01:00:00,2025-09-01 05:00:00,BUY,5,19.379339649829554,72.80679401422854,0.7410527480616108,0.7323851654853074,0.5464681640927709,4.743561605794982,1.0263929618768108
NZDUSD,2025-09-02 18:00:00,2025-09-04 17:00:00,SELL,17,25.091638454041906,8.289221155363407,0.7836411854341667,-0.6665678144392344,-0.5026193978484712,2.8838225994182176,1.3412479293207935
NZDUSD,2025-09-03 08:00:00,2025-09-03 10:00:00,SELL,10,43.44029790832198,46.01755658278883,1.044724654820745,-0.3410324233680882,-0.31319924135996036,2.476667341214826,0.2749244712990887
NZDUSD,2025-09-04 10:00:00,2025-09-04 15:00:00,SELL,15,20.763672444781385,25.348754678474762,0.6886940094521237,-0.9352842000257071,-0.7219722599988002,3.0641732423136667,2.9124087591240677
NZDUSD,2025-09-05 11:00:00,2025-09-05 15:00:00,BUY,15,26.56452608243167,85.35932091104644,1.307887662119183,1.3033096275580398,1.057316934082949,4.826198110786212,3.255630630630646
NZDUSD,2025-09-08 01:00:00,2025-09-08 10:00:00,BUY,10,24.184776165153373,78.1510766193161,1.6488564309025853,0.8623160863849059,0.6493635354178612,4.231489131918515,4.973021582733703
NZDUSD,2025-09-09 01:00:00,2025-09-09 08:00:00,BUY,8,31.623773364618295,66.25747901744208,0.8490927019847997,0.5479299829074721,0.5430971163577086,8.959532594399228,1.5778414517669923
